,TaxiCode,Latitude,Longitude,Bfa,Ownership,Type,Name
3529,H06,1.3380555555555556,103.77888888888889,Yes,Private,Stand,Upp Bukit Timah Rd along driveway of Bukit Timah Plaza
3530,H07,1.4166666666666667,103.83277777777778,Yes,LTA,Stand,Yishun Ave 2 outside Khatib MRT Station
3531,H08,1.4283333333333335,103.835,Yes,LTA,Stand,Yishun Ave 2 outside Yishun MRT Station
3532,H10,1.4288888888888889,103.83666666666666,Yes,Private,Stand,Yishun Ctrl 1 at driveway of Northpoint City
3533,H12,1.4413888888888888,103.82416666666666,Yes,Private,Stand,Sembawang Rd along driveway of Sembawang Shopping Centre
3534,H13,1.448888888888889,103.82027777777778,Yes,LTA,Stand,Sembawang Way outside Sembawang MRT Station
3535,H14,1.4405555555555556,103.80111111111111,Yes,LTA,Stand,Woodlands Ave 7 outside Admiralty MRT Station
3536,H15,1.4369444444444444,103.78694444444444,Yes,LTA,Stand,Woodlands Sq (East End) outside Woodlands MRT Station (Ent C)
3537,H17,1.4433333333333334,103.76944444444445,Yes,LTA,Stand,Woodlands Centre Rd at Woodlands Train Checkpoint Complex
3538,H18,1.4319444444444445,103.77361111111111,Yes,LTA,Stand,Woodlands Ave 3 outside Marsiling MRT Station
3539,H19,1.4252777777777779,103.76222222222222,Yes,LTA,Stand,Woodlands Rd outside Kranji MRT Station
3540,H21,1.3622222222222222,103.7675,Yes,LTA,Stand,Upp Bukit Timah Rd outside Hillview DTL Station
3541,H22,1.3413888888888887,103.77583333333334,Yes,LTA,Stand,Upp Bukit Timah Rd along driveway of Beauty World DTL Station
3542,H23,1.3427777777777776,103.77555555555556,Yes,LTA,Stand,Upp Bukit Timah Rd along driveway in front of Bukit Timah Shoppng Centre
3543,H24,1.3697222222222223,103.76388888888889,Yes,LTA,Stand,Upp Bukit Timah Rd outside Cashew DTL Station
3544,H25,1.3777777777777778,103.76138888888889,Yes,LTA,Stand,Upp Bukit Timah Rd outside Bukit Panjang DTL Station Ent B
3545,H26,1.4272222222222224,103.83666666666666,Yes,Private,Stand,Northpoint Dr at driveway of Northpoint City
3546,I01,1.3891666666666667,103.98666666666666,Yes,CCS,Stand,Changi Village Rd outside Blk 5
3547,I02,1.3355555555555554,103.96083333333334,Yes,Private,Stand,Expo Dr along driveway of Singapore EXPO
3548,I03,1.3519444444444446,103.94500000000001,Yes,Private,Stand,Tampines Ave 4 at driveway of Tampines Mall
3549,I04,1.3419444444444444,103.95277777777778,Yes,Private,Stand,Simei St 6 at Eastpoint Shopping Mall
3550,I05,1.3263888888888888,103.94583333333334,Yes,LTA,Stand,New Upp Changi Rd outside Tanah Merah MRT station (Ent A) (towards Bedok)
3551,I06,1.3269444444444445,103.94555555555556,Yes,LTA,Stand,New Upp Changi Rd outside Tanah Merah MRT station (Ent B) (towards Tampines)
3552,I07,1.3241666666666667,103.93138888888889,Yes,Private,Stand,New Upp Changi Rd along driveway outside Blk 209
3553,I08,1.3233333333333333,103.92944444444444,Yes,LTA,Stand,New Upp Changi Rd outside Bedok MRT station (towards City)
3554,I09,1.3308333333333333,103.92527777777778,Yes,CCS,Stand,Bedok North St 3 outside Blk 539
3555,I10,1.3377777777777777,103.9238888888889,Yes,LTA,Stand,Bedok Reservoir Rd outside Blk 739A
3556,I11,1.3116666666666668,103.9388888888889,Yes,CCS,Stand,Bayshore Rd outside The Bayshore
3557,I12,1.307777777777778,103.9225,Yes,LTA,Stand,Marine Parade Rd outside Mandarin Gardens
3558,I13,1.3047222222222223,103.91472222222222,Yes,CCS,Stand,Marine Terrace outside Blk 54
3559,I16,1.3033333333333335,103.90111111111112,Yes,Private,Stand,Mountbatten Rd along driveway of Katong Shopping Centre
3560,I17,1.3202777777777777,103.91222222222223,Yes,LTA,Stand,Sims Ave East outside Kembangan MRT station
3561,I18,1.3172222222222223,103.89777777777779,Yes,CCS,Stand,Sims Ave outside Block 2C
3562,I19,1.3161111111111112,103.89444444444445,Yes,CCS,Stand,Sims Ave near Tanjong Katong Complex
3563,I20,1.3141666666666667,103.8938888888889,Yes,CCS,Stand,Tanjong Katong Rd outside City Plaza
3564,I21,1.3141666666666667,103.89416666666668,Yes,Private,Stand,Tanjong Katong Rd at KINEX
3565,I22,1.3177777777777777,103.89166666666668,Yes,LTA,Stand,Paya Lebar Rd outside Paya Lebar CCL Station (Ent C)
3566,I23,1.3186111111111112,103.89305555555556,Yes,Private,Stand,Eunos Rd 8 outside Paya Lebar Square
3567,I24,1.3188888888888888,103.88722222222223,Yes,LTA,Stand,Geylang East Ctrl outside Geylang Polyclinic
3568,I25,1.3155555555555556,103.88305555555554,No,LTA,Stand,Geylang Lor 25A outside Aljunied MRT Station
3569,I26,1.3419444444444444,103.88027777777778,Yes,LTA,Stand,Bartley Rd outside Bartley CCL Station (Ent A)
3570,I27,1.3083333333333333,103.88916666666667,Yes,LTA,Stand,Old Airport Rd outside Dakota CCL Station (Ent A)
3571,I28,1.3005555555555557,103.87527777777777,Yes,Private,Stand,Stadium Cres outside Singapore Indoor Stadium
3572,I29,1.3033333333333335,103.87694444444443,Yes,Private,Stand,Stadium Blvd near OCBC Arena
3573,I30,1.3038888888888889,103.87222222222222,Yes,Private,Stand,Stadium Pl outside Kallang Wave Mall
3574,I31,1.323888888888889,103.92916666666667,Yes,Private,Stand,New Upp Changi Rd at Bedok Mall
3575,I32,1.3269444444444445,103.93222222222222,Yes,Private,Stop,Bedok North St 1 at Heartbeat@Bedok (Bedok Integrated Complex)
3576,I33,1.3269444444444445,103.88277777777778,Yes,LTA,Stand,Merpati Rd outside Mattar DTL Station (Ent A)
3577,I34,1.3258333333333334,103.88361111111112,Yes,LTA,Stand,Mattar Rd outside Mattar DTL Station (Ent B)
3578,I35,1.3258333333333334,103.88916666666667,Yes,LTA,Stand,Circuit Rd outside Macpherson DTL Station (Ent A)
3579,I36,1.3297222222222222,103.89972222222222,Yes,LTA,Stand,Ubi Ave 2 outside Ubi DTL Station (towards MacPherson) (Ent A)
3580,I37,1.3294444444444444,103.89833333333334,Yes,LTA,Stand,Ubi Ave 2 outside Ubi DTL Station (towards Kaki Bukit) (Ent B)
3581,I38,1.3341666666666665,103.90722222222223,Yes,LTA,Stand,Kaki Bukit Ave 1 outside Kaki Bukit DTL Station (Ent B)
3582,I39,1.3341666666666665,103.9088888888889,Yes,LTA,Stand,Jalan Damai outside Kaki Bukit DTL Station (Ent B)
3583,I40,1.335,103.91777777777779,Yes,LTA,Stand,Bedok North Rd outside Bedok North DTL Station (Ent A)
3584,I41,1.333611111111111,103.91861111111112,Yes,LTA,Stand,Bedok North Rd outside Bedok North DTL Station (Ent B)
3585,I42,1.3333333333333333,103.95694444444445,Yes,Private,Stand,Upp Changi Rd East at driveway of Max Atria EXPO
3586,I43,1.336111111111111,103.93277777777779,Yes,LTA,Stand,Bedok North Ave 3 outside Bedok Reservoir DTL Station (towards Bedok Reservoir) (Ent A)
3587,I44,1.3358333333333332,103.93333333333334,Yes,LTA,Stand,Bedok North Ave 3 outside Bedok Reservoir DTL Station (Ent B)
3588,I45,1.345,103.93805555555556,Yes,LTA,Stand,Tampines Ave 4 outside Tampines West DTL Station (Ent A)
3589,I46,1.3444444444444443,103.93916666666667,Yes,LTA,Stand,Tampines Ave 1 outside Tampines West DTL Station (Ent B)
3590,I47,1.3561111111111113,103.95444444444445,Yes,LTA,Stand,Tampines Ave 7 outside Tampines East DTL Station (Ent A)
3591,I48,1.3416666666666666,103.96083333333334,Yes,LTA,Stop,Jln Pergam outside Upper Changi DTL Station (Ent A)
3592,I49,1.3411111111111111,103.96138888888889,Yes,LTA,Stand,Upp Changi Rd East outside Upper Changi DTL Station (Ent B)
3593,I51,1.353611111111111,103.92361111111111,Yes,Private,Stand,Tampines Walk at Our Tampines Hub
3594,I52,1.3611111111111112,103.98972222222223,Yes,Private,Stop,Taxi Stop 1A at Changi Airport T1 Arrival (T1 North West)
3595,I53,1.3608333333333333,103.99027777777778,Yes,Private,Stop,Taxi Stop 1B at Changi Airport T1 Arrival (T1 North East)
3596,I54,1.3608333333333333,103.98972222222223,Yes,Private,Stop,Taxi Stop 1C at Changi Airport T1 Arrival (T1 South West)
3597,I55,1.3608333333333333,103.99,Yes,Private,Stop,Taxi Stop 1D at Changi Airport T1 Arrival (T1 South East)
3598,I56,1.3561111111111113,103.98916666666666,Yes,Private,Stop,Taxi Stop 2B at Changi Airport T2 Arrival Drive (T2 North)
3599,I57,1.3555555555555556,103.98833333333333,Yes,Private,Stop,Taxi Stop 2A at Changi Airport T2 Arrival Drive (T2 South)
3600,I58,1.3561111111111113,103.9875,Yes,Private,Stop,Taxi Stop 3B at Changi Airport T3 Arrival Drive (T3 North)
3601,I59,1.355,103.98666666666666,Yes,Private,Stop,Taxi Stop 3A at Changi Airport T3 Arrival Drive (T3 South)
3602,I60,1.338611111111111,103.98305555555555,Yes,Private,Stop,Taxi Stop 4B at Changi Airport T4 Link (T4 North)
3603,I61,1.337222222222222,103.9825,Yes,Private,Stop,Taxi Stop 4A at Changi Airport T4 Link (T4 South)
3604,I62,1.3452777777777778,103.94638888888889,Yes,CCS,Stand,Tampines St 11 near Blk 114
3605,J01,1.3416666666666666,103.75138888888888,Yes,LTA,Stand,Bukit Batok West Ave 5 opposite Bukit Gombak MRT Station (outside Blk 372)
3606,J03,1.3966666666666667,103.7475,Yes,LTA,Stand,Choa Chu Kang Dr outside Yew Tee MRT Station
3607,J04,1.2833333333333332,103.78111111111112,Yes,LTA,Stand,Pasir Panjang Rd outside Haw Par Villa
3608,J05,1.3111111111111111,103.77777777777777,Yes,LTA,Stand,Commonwealth Ave West outside Dover MRT Station (Ent A)
3609,J06,1.3108333333333333,103.77916666666667,Yes,LTA,Stand,Commonwealth Ave West outside Dover MRT Station (Ent B)
3610,J07,1.3133333333333335,103.76555555555555,Yes,LTA,Stand,Commonwealth Ave West outside Clementi MRT Station (towards Jurong East)
3611,J08,1.3319444444444444,103.7425,Yes,LTA,Stand,Summit Lane outside Jurong East MRT Station
3612,J09,1.3330555555555554,103.74055555555556,Yes,LTA,Stand,Jurong Gateway Rd at JCube
3613,J10,1.349722222222222,103.72500000000001,Yes,LTA,Stand,Jurong West Ave 1 outside Blk 492
3614,J11,1.3425,103.73194444444445,Yes,LTA,Stand,Boon Lay Way outside Chinese Garden MRT Station
3615,J12,1.3441666666666665,103.72055555555556,Yes,LTA,Stand,Boon Lay Way outside Lakeside MRT Station
3616,J13,1.3377777777777777,103.7063888888889,Yes,LTA,Stand,Boon Lay Way outside Boon Lay MRT Station (towards Jurong East)
3617,J14,1.3377777777777777,103.70694444444445,Yes,LTA,Stand,Boon Lay Way outside Boon Lay MRT Station (towards Tuas)
3618,J15,1.338611111111111,103.70694444444445,Yes,Private,Stand,Boon Lay Way outside Jurong Point Shopping Mall
3619,J16,1.3375,103.6975,Yes,LTA,Stand,Jurong West St 63 outside Pioneer MRT Station (Ent B)
3620,J19,1.2827777777777778,103.78166666666667,Yes,LTA,Stand,Pasir Panjang Rd outside Haw Par Villa CCL Station
3621,J21,1.3188888888888888,103.66083333333334,Yes,LTA,Stand,Tuas Rd outside Gul Circle MRT Station (Ent A)
3622,J22,1.3211111111111111,103.64888888888889,Yes,LTA,Stand,Pioneer Rd outside Tuas Crescent MRT Station (Ent B)
3623,J23,1.3294444444444444,103.63916666666667,Yes,LTA,Stand,Pioneer Rd outside Tuas West Road MRT Station (Ent A)
3624,J24,1.33,103.63944444444445,Yes,LTA,Stand,Pioneer Rd outside Tuas West Road MRT Station (Ent B)
3625,J25,1.3402777777777777,103.63722222222223,Yes,LTA,Stand,Tuas West Dr outside Tuas Link MRT Station (Ent A)
3626,J26,1.3399999999999999,103.63666666666667,Yes,LTA,Stand,Tuas West Dr outside Tuas Link MRT Station (Ent B)
3627,A01,1.3038888888888889,103.83361111111111,Yes,LTA,Stand,Orchard Rd along driveway of Lucky Plaza
3628,A05,1.3041666666666667,103.83527777777778,Yes,Private,Stand,Mt Elizabeth Rd at Mt Elizabeth Hospital
3629,A06,1.3030555555555556,103.83749999999999,Yes,LTA,Stop,Cairnhill Rd at Cairnhill Nine
3630,A08,1.3033333333333335,103.8325,Yes,Private,Stand,Orchard Turn at Wisma Atria Shopping Centre
3631,A12,1.3025,103.84055555555555,Yes,Private,Stop,Cuppage Rd at Starhub Centre
3632,A13,1.3005555555555557,103.84222222222222,No,LTA,Stand,Kramat Lane outside Concorde Hotel & Shopping Mall
3633,A14,1.3022222222222222,103.84083333333332,Yes,Private,Stop,Cavenagh Rd at Holiday Inn Singapore Orchard City Centre
3634,A16,1.3,103.845,Yes,Private,Stand,Handy Rd at Plaza Singapura
3635,A17,1.2988888888888888,103.84722222222221,Yes,CCS,Stand,Handy Rd near Cathay Building
3636,A19,1.2966666666666666,103.84388888888888,Yes,CCS,Stand,Clemenceau Ave in front of Haw Par Glass Centre
3637,A22,1.3,103.83944444444444,Yes,Private,Stand,Somerset Rd at Orchardgateway
3638,A23,1.2994444444444444,103.83694444444444,Yes,Private,Stand,Devonshire Rd outside TripleOne Somerset
3639,B02,1.3002777777777779,103.84944444444444,Yes,CCS,Stand,Selegie Rd in front of Parklane Shopping Mall
3640,B03,1.3025,103.85083333333333,Yes,LTA,Stand,Short St near La Salle Arts College
3641,B04,1.301111111111111,103.85222222222221,Yes,LTA,Stop,Bencoolen St outside Summerview Hotel
3642,B06,1.297222222222222,103.84888888888888,Yes,Private,Stop,Bencoolen St at SMU School of Econ & Social Sciences
3643,B07,1.297222222222222,103.84916666666666,Yes,Private,Stop,Bencoolen St at SMU School of Information Systems
3644,B08,1.2958333333333332,103.85027777777778,Yes,Private,Stand,Queen St at SMU Li Ka Shing Library
3645,B09,1.2977777777777777,103.85194444444444,Yes,LTA,Stand,Queen St at China Cultural Centre
3646,B10,1.2994444444444444,103.85249999999999,Yes,CCS,Stand,Waterloo St at Stamford Arts Centre
3647,B11,1.2980555555555555,103.85527777777777,Yes,Private,Stand,North Bridge Rd along driveway of Bugis Junction Tower
3648,B12,1.298611111111111,103.85638888888889,Yes,LTA,Stand,Tan Quee Lan St outside Bugis DTL Station
3649,B13,1.2966666666666666,103.85666666666665,Yes,CCS,Stand,Beach Rd outside Shaw Towers
3650,B14,1.2958333333333332,103.85527777777777,No,LTA,Stand,Purvis St outside Shop House No. 24
3651,B17,1.2991666666666666,103.85055555555554,Yes,LTA,Stand,Bencoolen St at Masjid Bencoolen opp Bencoolen DTL Station (Ent A)
3652,B18,1.2994444444444444,103.85527777777777,Yes,Private,Stand,Victoria St along driveway of Bugis Junction
3653,C01,1.2908333333333333,103.84583333333333,Yes,Private,Stand,River Valley Rd at Clarke Quay
3654,C02,1.2913888888888887,103.845,Yes,CCS,Stand,River Valley Rd at Liang Court
3655,C04,1.2902777777777776,103.84472222222222,Yes,LTA,Stand,Tan Tye Place at Clarke Quay
3656,C06,1.2938888888888889,103.84916666666666,Yes,LTA,Stand,Armenian St in front of Peranakan Museum
3657,C08,1.2916666666666665,103.85027777777778,Yes,Private,Stand,Coleman St along driveway outside Peninsula Excelsior Hotel
3658,C12,1.2908333333333333,103.85138888888888,Yes,Private,Stop,Coleman St at The Adelphi
3659,C13,1.2925,103.85138888888888,Yes,Private,Stand,North Bridge Rd outside Capitol Piazza
3660,C14,1.2930555555555554,103.85249999999999,Yes,Private,Stand,Stamford Rd along driveway of Raffles City
3661,C15,1.2938888888888889,103.85249999999999,Yes,Private,Stand,North Bridge Rd along driveway of Raffles City
3662,C18,1.295,103.8586111111111,Yes,Private,Stand,Temasek Blvd at Suntec Tower 1 & 2
3663,C19,1.2944444444444443,103.85944444444443,Yes,Private,Stand,Temasek Blvd at Suntec Tower 3 & 4
3664,C20,1.291111111111111,103.85972222222222,Yes,Private,Stand,Raffles Blvd at Millenia Walk
3665,C21,1.2922222222222222,103.86055555555555,Yes,Private,Stand,Temasek Ave at Millenia Tower
3666,C22,1.291111111111111,103.85833333333333,Yes,Private,Stand,Raffles Blvd along driveway of Marina Square
3667,C24,1.2894444444444444,103.85638888888889,Yes,Private,Stand,Raffles Ave at The Esplanade
3668,C25,1.2925,103.85666666666665,Yes,Private,Stand,Raffles Blvd at Suntec City Mall
3669,C26,1.2958333333333332,103.84583333333333,Yes,LTA,Stop,Percival Rd at round-about of Fort Canning Park
3670,C27,1.293611111111111,103.85777777777777,Yes,Private,Stand,Temasek Blvd at Suntec Tower 5
3671,C28,1.2919444444444443,103.84416666666667,Yes,LTA,Stand,Clarke Quay outside Fort Canning DTL Station (towards River Valley) (Ent A)
3672,C29,1.2922222222222222,103.84472222222222,Yes,LTA,Stand,River Valley Rd outside Fort Canning DTL Station (towards Downtown) (Ent B)
3673,D01,1.2797222222222222,103.84055555555555,Yes,Private,Stand,Teo Hong Rd beside Dorsett Residences
3674,D02,1.2783333333333333,103.84166666666667,Yes,LTA,Stand,Neil Rd in front of Chinatown Plaza
3675,D04,1.281388888888889,103.84166666666667,Yes,LTA,Stand,Kreta Ayer Rd opposite Oriental Plaza
3676,D05,1.2833333333333332,103.84222222222222,Yes,Private,Stand,Park Cres outside People's Park Complex
3677,D06,1.285,103.84305555555555,Yes,LTA,Stand,Upp Cross St outside OG Building
3678,D07,1.2858333333333332,103.84416666666667,No,LTA,Stop,Havelock Sq beside People's Park Centre
3679,D08,1.285,103.84472222222222,Yes,Private,Stand,New Bridge Rd along driveway of Chinatown Point
3680,D09,1.2869444444444442,103.86138888888888,Yes,Private,Stop,New Market Rd outside Ministry of Manpower
3681,D10,1.2888888888888888,103.8425,Yes,Private,Stand,Magazine Rd at Central Mall
3682,D11,1.2888888888888888,103.84388888888888,Yes,Private,Stand,Merchant Rd at Riverside Point
3683,D13,1.288611111111111,103.84805555555555,Yes,Private,Stop,Upp Circular Rd at The Riverwalk
3684,D14,1.2880555555555555,103.84722222222221,No,LTA,Stand,Carpenter St Opposite Safra Town Club
3685,D15,1.2866666666666666,103.84694444444445,Yes,LTA,Stand,North Canal Rd opposite Hong Lim Park
3686,D16,1.2822222222222222,103.84527777777777,Yes,LTA,Stand,South Bridge Rd outside Sri Mariamman Temple
3687,D17,1.2808333333333333,103.84416666666667,No,LTA,Stand,Sago Lane beside Buddha Tooth Relic Temple & Museum
3688,D18,1.2825,103.84388888888888,No,LTA,Stand,Temple St in front of Grand Court Restaurant
3689,D19,1.2838888888888889,103.84388888888888,No,LTA,Stand,Mosque St in front of Dragon Brand Bird's Nest Building
3690,D21,1.2830555555555554,103.84305555555555,No,LTA,Stop,Temple St beside Lucky Chinatown
3691,E06,1.281111111111111,103.84722222222221,No,LTA,Stand,Amoy St behind Thian Hock Keng Temple
3692,E07,1.2822222222222222,103.84861111111111,Yes,LTA,Stand,Telok Ayer St outside PWC Building
3693,E08,1.2786111111111111,103.84777777777778,Yes,CCS,Stop,Cecil St outside GB Building (before McCallum St)
3694,E09,1.2797222222222222,103.84861111111111,Yes,CCS,Stop,Cecil St outside Keck Seng Tower
3695,E10,1.2816666666666665,103.84972222222221,Yes,Private,Stop,Cecil St outside CapitaGreen
3696,E11,1.2830555555555554,103.85111111111111,Yes,CCS,Stop,D'almeida St outside Bharat Building
3697,E13,1.284722222222222,103.85194444444444,Yes,Private,Stop,Battery Rd at Straits Trading Building
3698,E14,1.2777777777777777,103.84833333333333,Yes,LTA,Stop,Robinson Rd before McCallum Street outside Singapore Post
3699,E15,1.2791666666666666,103.84916666666666,No,LTA,Stop,Robinson Rd outside Robinson Centre
3700,E16,1.281111111111111,103.85138888888888,Yes,CCS,Stop,Raffles Quay at 6 Raffles Quay (near Telegraph Street)
3701,E18,1.2786111111111111,103.84972222222221,Yes,LTA,Stop,Shenton Way outside SGX Centre
3702,E19,1.2769444444444444,103.84888888888888,Yes,LTA,Stop,Shenton Way outside OUE Downtown
3703,E20,1.2741666666666667,103.84694444444445,Yes,LTA,Stop,Shenton Way outside MAS Building
3704,E21,1.2783333333333333,103.84416666666667,No,LTA,Stand,Cook St behind Murray Terrace Food Alley
3705,E22,1.2774999999999999,103.84305555555555,No,LTA,Stand,Duxton Rd at Shophouse No 61
3706,E23,1.2738888888888888,103.84194444444444,No,Private,Stop,Hoe Chiang Rd at Keppel Tower
3707,E25,1.2752777777777777,103.84305555555555,Yes,CCS,Stand,Tanjong Pagar Rd at Tanjong Pagar Plaza
3708,E26,1.2780555555555555,103.845,Yes,LTA,Stand,Peck Seah St opposite Nehsons Building
3709,E27,1.2730555555555556,103.84916666666666,Yes,CCS,Stand,Bernam St outside Fuji Xerox Towers
3710,E32,1.2838888888888889,103.85249999999999,Yes,CCS,Stop,Collyer Quay at Income@Raffles
3711,E33,1.2874999999999999,103.84861111111111,No,LTA,Stand,Circular Rd at Shophouse No. 5
3712,E34,1.2774999999999999,103.8436111111111,No,LTA,Stand,Tanjong Pagar Rd opposite Mac-Nels Building
3713,E35,1.2863888888888888,103.84861111111111,No,LTA,Stand,Lor Telok at Archipelago Brewery Building
3714,E36,1.28,103.85055555555554,No,LTA,Stop,Raffles Quay at Lau Pa Sat
3715,E37,1.2830555555555554,103.85277777777777,Yes,Private,Stop,Collyer Quay at OUE Bayfront
3716,E38,1.2783333333333333,103.8436111111111,No,LTA,Stand,Tanjong Pagar Rd at Shophouse No. 68
3717,E39,1.281388888888889,103.84861111111111,Yes,LTA,Stand,Cross St outside Telok Ayer DTL Station
